,ricf_oid,ba_ntr,ba_fdt,ba_fnd,ba_evl,ao_ad,ao_adn,fa_dine_this,fa_dinu_this,fp_ntt_end,fp_tt_end,doi_1,doi_2,ba_fnd_r,ba_fdt_r,ba_fdt_y,ba_fdt_o
1555,3082,1,2012-07-31,200.0,未参评,308725.0,0.0,0.0,308725.0,2146421.51,2148609.51,308725.0,308725.0,2000000.0,2012,2012.0,5.0
1556,214,0,1996-12-30,800.0,4A,87716037.34,1066398171.41,1144130784.17,9983424.58,298448754.95,299253847.41,1154114208.75,1154114208.75,8000000.0,1996,1996.0,21.0
1557,5164,1,2016-03-17,200.0,--,0.0,0.0,0.0,0.0,2006315.17,2006315.17,0.0,0.0,2000000.0,2016,2016.0,1.0
1558,4236,1,2015年08月13日,200.0,未参评,258430.0,0.0,0.0,258430.0,2017957.47,2017957.47,258430.0,258430.0,2000000.0,2015,2015.0,2.0
1559,2048,0,2009-01-19,400.0,3A,2263052.0,0.0,0.0,2263052.0,11383391.95,11383391.95,2263052.0,2263052.0,4000000.0,2009,2009.0,8.0
1560,1265,0,1988-08-08,400.0,未参评,15080890.0,0.0,15080890.0,0.0,111754215.3,115869508.53,15080890.0,15080890.0,4000000.0,1988,1988.0,29.0
1561,114,1,2006年11月09日,200.0,未参评,258932.0,0.0,258932.0,0.0,2591130.28,2591130.28,258932.0,258932.0,2000000.0,2006,2006.0,11.0
1562,3508,1,2013-07-03,500.0,未参评,27511354.04,0.0,2080893.0,25430461.04,44191468.49,44191468.49,27511354.04,27511354.04,5000000.0,2013,2013.0,4.0
1563,2113,1,2013-08-28,200.0,未参评,0.0,379000.0,0.0,379000.0,2200617.91,2590817.91,379000.0,379000.0,2000000.0,2013,2013.0,4.0
1564,2201,1,2008-07-29,300.0,未参评,0.0,0.0,0.0,0.0,7124511.93,7887165.52,0.0,0.0,3000000.0,2008,2008.0,9.0
1565,124,1,2008年10月09日,200.0,未参评,0.0,0.0,0.0,275000.0,2131298.1,2387258.1,275000.0,0.0,2000000.0,2008,2008.0,9.0
1566,2294,1,2010-05-21,200.0,未参评,339634.0,0.0,0.0,339634.0,353189.64,353189.64,339634.0,339634.0,2000000.0,2010,2010.0,7.0
1567,2167,1,2009-04-21,200.0,未参评,0.0,0.0,0.0,0.0,2420560.1,2420560.1,0.0,0.0,2000000.0,2009,2009.0,8.0
1568,2859,1,2007-12-04,200.0,5A,0.0,0.0,0.0,0.0,1595703833.2,1595810856.72,0.0,0.0,2000000.0,2007,2007.0,10.0
1569,1811,1,1989-03-03,410.0,未参评,2053209.0,0.0,2050000.0,3209.0,30122775.68,38622775.68,2053209.0,2053209.0,4100000.0,1989,1989.0,28.0
1570,2937,1,2007-05-18,200.0,1A,19279888.99,0.0,12419025.99,6860863.0,318254380.51,318254380.51,19279888.990000002,19279888.99,2000000.0,2007,2007.0,10.0
1571,1076,1,2007-09-08,200.0,3A,0.0,0.0,0.0,0.0,1980368.86,1988933.68,0.0,0.0,2000000.0,2007,2007.0,10.0
1572,4423,1,2015-04-23,200.0,未参评,0.0,0.0,0.0,0.0,1824813.07,1824813.07,0.0,0.0,2000000.0,2015,2015.0,2.0
1573,937,1,2012-08-31,200.0,3A,0.0,25000.0,0.0,25000.0,2059317.78,2059317.78,25000.0,25000.0,2000000.0,2012,2012.0,5.0
1574,3829,1,2014年05月29日,500.0,未参评,13712776.22,0.0,0.0,13712776.22,33406.17,33406.17,13712776.22,13712776.22,5000000.0,2014,2014.0,3.0
1575,5224,1,2016年09月28日,200.0,--,2000000.0,0.0,0.0,2000000.0,2000660.16,2000660.16,2000000.0,2000000.0,2000000.0,2016,2016.0,1.0
1576,94,0,1992年08月10日,500.0,5A,13990542.15,0.0,13985042.15,5500.0,144797610.84,145278069.98,13990542.15,13990542.15,5000000.0,1992,1992.0,25.0
1577,4440,1,2015-04-22,400.0,未参评,0.0,2617123.6,0.0,2617123.6,4014298.33,4096758.86,2617123.6,2617123.6,4000000.0,2015,2015.0,2.0
1578,2958,1,2007-08-20,200.0,未参评,2350499.3,0.0,2339160.0,11339.3,2856258.37,2876061.97,2350499.3,2350499.3,2000000.0,2007,2007.0,10.0
1579,825,1,2009-12-05,200.0,未参评,921300.0,0.0,0.0,921300.0,5174037.24,5174037.24,921300.0,921300.0,2000000.0,2009,2009.0,8.0
1580,1814,0,1988-12-08,500.0,--,2200000.0,0.0,2200000.0,0.0,21407363.24,21407363.24,2200000.0,2200000.0,5000000.0,1988,1988.0,29.0
1581,3844,1,2014-05-27,200.0,未参评,0.0,65000.0,65000.0,0.0,2351045.96,2351045.96,65000.0,65000.0,2000000.0,2014,2014.0,3.0
1582,2668,1,2013-11-11,3000.0,未参评,1674662.11,0.0,1674662.11,0.0,33382716.87,33383866.67,1674662.11,1674662.11,30000000.0,2013,2013.0,4.0
1583,1145,1,2013-10-30,200.0,未参评,1200000.0,0.0,0.0,1200000.0,1000864.02,1020847.02,1200000.0,1200000.0,2000000.0,2013,2013.0,4.0
1584,1752,0,2011-06-17,400.0,4A,3139141.0,117284.55,3256425.55,0.0,4350943.7,4600943.7,3256425.55,3256425.55,4000000.0,2011,2011.0,6.0
1585,4081,0,2014-01-24,600.0,--,1600.0,0.0,0.0,1600.0,6409962.39,6409962.39,1600.0,1600.0,6000000.0,2014,2014.0,3.0
1586,3014,0,2005-06-06,400.0,--,7164423.0,0.0,7154392.0,10031.0,17351865.68,17360325.68,7164423.0,7164423.0,4000000.0,2005,2005.0,12.0
1587,239,0,2003-12-16,5000.0,5A,210282379.96,27738063.71,237638908.19,381535.48,545998303.1,546067783.38,238020443.67,238020443.67000002,50000000.0,2003,2003.0,14.0
1588,3361,0,1996-06-18,400.0,未参评,84119968.5,0.0,84063608.5,56360.0,85658505.95,85671271.47,84119968.5,84119968.5,4000000.0,1996,1996.0,21.0
1589,2229,1,2012-11-14,300.0,未参评,6565730.0,0.0,6565730.0,0.0,21376304.34,21576401.33,6565730.0,6565730.0,3000000.0,2012,2012.0,5.0
1590,1097,0,1992-07-01,400.0,3A,563500.0,0.0,0.0,563500.0,17201456.05,17201456.05,563500.0,563500.0,4000000.0,1992,1992.0,25.0
1591,4504,1,2015-05-29,500.0,未参评,61000000.0,0.0,0.0,61000000.0,78578081.71,78578081.71,61000000.0,61000000.0,5000000.0,2015,2015.0,2.0
1592,1190,1,2006-11-13,200.0,未参评,0.0,0.0,0.0,0.0,3446191.91,3446191.91,0.0,0.0,2000000.0,2006,2006.0,11.0
1593,5006,1,2016年06月03日,1000.0,--,0.0,0.0,1750000.0,10000000.0,5989393.04,5989393.04,11750000.0,0.0,10000000.0,2016,2016.0,1.0
1594,971,0,1989-03-28,405.0,未参评,1243600.0,0.0,1243600.0,0.0,65116284.94,65116284.94,1243600.0,1243600.0,4050000.0,1989,1989.0,28.0
1595,3016,0,1988-09-10,500.0,5A,7123309.88,0.0,7123309.88,0.0,23227746.88,23245501.88,7123309.88,7123309.88,5000000.0,1988,1988.0,29.0
1596,284,1,2005-12-20,10000.0,3A,21027822.9,0.0,20822822.9,205000.0,402098552.27,440635271.01,21027822.9,21027822.9,100000000.0,2005,2005.0,12.0
1597,2997,1,2009-07-30,200.0,3A,0.0,0.0,0.0,0.0,2611754.23,2611754.23,0.0,0.0,2000000.0,2009,2009.0,8.0
1598,389,1,2005-04-14,200.0,4A,45199.37,0.0,0.0,45199.37,2037109.56,4114909.56,45199.37,45199.37,2000000.0,2005,2005.0,12.0
1599,1337,1,2008-12-08,260.0,3A,0.0,0.0,0.0,0.0,7193686.82,7193686.82,0.0,0.0,2600000.0,2008,2008.0,9.0
1600,3510,1,2013-07-03,510.0,未参评,716464.0,0.0,716464.0,0.0,8256273.89,8264073.89,716464.0,716464.0,5100000.0,2013,2013.0,4.0
1601,2800,0,2006-07-21,400.0,5A,11218779.66,10987591.8,9366600.0,12839771.46,28425315.15,28437921.5,22206371.46,22206371.46,4000000.0,2006,2006.0,11.0
1602,3173,1,2011-02-18,200.0,4A,19742962.89,0.0,0.0,19742962.89,37966951.16,39310789.48,19742962.89,19742962.89,2000000.0,2011,2011.0,6.0
1603,1619,1,2006-12-22,200.0,5A,9473018.42,57000.0,0.0,9530018.42,8370254.04,8370254.04,9530018.42,9530018.42,2000000.0,2006,2006.0,11.0
1604,1372,0,1995-05-01,400.0,3A,145200.0,0.0,0.0,145200.0,12078450.03,12078450.03,145200.0,145200.0,4000000.0,1995,1995.0,22.0
1605,1651,0,2010-07-07,404.0,未参评,665000.0,0.0,0.0,665000.0,5955958.25,5956117.09,665000.0,665000.0,4040000.0,2010,2010.0,7.0
1606,2952,1,2005-12-17,2000.0,3A,1305339.81,0.0,0.0,1305339.81,34841191.62,34864001.22,1305339.81,1305339.81,20000000.0,2005,2005.0,12.0
1607,340,0,1986-04-16,400.0,未参评,12135712.7,3829660.0,15965372.7,0.0,12156861.27,12165910.89,15965372.7,15965372.7,4000000.0,1986,1986.0,31.0
1608,1344,1,1996-04-01,1500.0,--,0.0,0.0,0.0,0.0,10053180.75,13802105.85,0.0,0.0,15000000.0,1996,1996.0,21.0
1609,2978,0,2007-11-14,400.0,4A,29070840.0,1000000.0,30070840.0,0.0,72049425.73,72655025.73,30070840.0,30070840.0,4000000.0,2007,2007.0,10.0
1610,3085,1,2011-09-02,400.0,3A,3912255.76,0.0,3715000.0,197255.76,14166092.48,14166092.48,3912255.76,3912255.76,4000000.0,2011,2011.0,6.0
1611,1095,0,1999-12-22,1310.0,3A,0.0,0.0,0.0,0.0,13823393.3,13823393.3,0.0,0.0,13100000.0,1999,1999.0,18.0
1612,1186,1,2012-09-04,1800.0,未参评,375692.26,0.0,0.0,375692.26,50163213.14,53594787.93,375692.26,375692.26,18000000.0,2012,2012.0,5.0
1613,2285,0,1992-06-01,400.0,4A,5579380.0,0.0,0.0,5579380.0,24000372.68,24000372.68,5579380.0,5579380.0,4000000.0,1992,1992.0,25.0
1614,25,1,2012年12月05日,200.0,未参评,0.0,0.0,6018000.0,0.0,5025903.59,4717030.89,6018000.0,0.0,2000000.0,2012,2012.0,5.0
1615,1364,0,2009-02-18,420.0,未参评,3272400.4,0.0,0.0,3272400.4,9861352.0,9861352.0,3272400.4,3272400.4,4200000.0,2009,2009.0,8.0
1616,2795,0,1993-04-27,400.0,5A,12455738.0,0.0,3441000.0,9014738.0,26885440.16,27441440.16,12455738.0,12455738.0,4000000.0,1993,1993.0,24.0
1617,3967,1,2014-08-15,600.0,未参评,650000.0,0.0,0.0,650000.0,13901457.22,13901457.22,650000.0,650000.0,6000000.0,2014,2014.0,3.0
1618,1635,1,2012-06-08,200.0,未参评,19032361.0,0.0,19032361.0,0.0,11824056.57,11829056.57,19032361.0,19032361.0,2000000.0,2012,2012.0,5.0
1620,5278,1,2016年11月08日,200.0,--,0.0,0.0,0.0,2000000.0,2001085.93,2001085.93,2000000.0,0.0,2000000.0,2016,2016.0,1.0
1621,3606,1,2013-11-01,200.0,未参评,9643099.0,0.0,0.0,9643099.0,14711870.84,14711870.84,9643099.0,9643099.0,2000000.0,2013,2013.0,4.0
1622,2312,0,2009-12-28,1000.0,5A,2212460.98,0.0,2212460.98,0.0,14698034.07,14698034.07,2212460.98,2212460.98,10000000.0,2009,2009.0,8.0
1623,3339,1,2012-09-21,200.0,未参评,749000.0,0.0,512000.0,237000.0,2882737.7,2882737.7,749000.0,749000.0,2000000.0,2012,2012.0,5.0
1624,5070,1,2016-04-25,2300.0,--,23620000.0,0.0,600000.0,23020000.0,23278968.53,23278968.53,23620000.0,23620000.0,23000000.0,2016,2016.0,1.0
1625,2304,1,2010-08-11,2000.0,未参评,0.0,0.0,0.0,0.0,25174442.2,25223374.32,0.0,0.0,20000000.0,2010,2010.0,7.0
1626,2488,1,2012-11-13,200.0,未参评,1990400.0,0.0,0.0,1990400.0,5145984.65,5281790.09,1990400.0,1990400.0,2000000.0,2012,2012.0,5.0
1627,2134,1,2011-03-24,200.0,未参评,0.0,200000.0,200000.0,0.0,2038750.71,2077989.71,200000.0,200000.0,2000000.0,2011,2011.0,6.0
1628,2126,1,2009-10-29,200.0,--,0.0,0.0,0.0,0.0,1956262.3,2226118.57,0.0,0.0,2000000.0,2009,2009.0,8.0
1629,1802,0,1995-05-31,400.0,--,315.28,0.0,0.0,315.28,9447681.15,9451181.15,315.28,315.28,4000000.0,1995,1995.0,22.0
1630,143,1,2001年02月12日,300.0,未参评,0.0,0.0,0.0,0.0,117942837.61,117942837.61,0.0,0.0,3000000.0,2001,2001.0,16.0
1631,363,1,2011-05-16,2000.0,未参评,25377130.3,0.0,0.0,25377130.3,20573274.82,20560073.49,25377130.3,25377130.3,20000000.0,2011,2011.0,6.0
1632,4119,1,2014年12月05日,200.0,未参评,271150.0,0.0,0.0,271150.0,2039004.3,2089004.3,271150.0,271150.0,2000000.0,2014,2014.0,3.0
1633,2032,0,2005-03-23,400.0,5A,26593182.15,0.0,4200000.0,22393182.15,28566265.58,32832865.58,26593182.15,26593182.15,4000000.0,2005,2005.0,12.0
1634,3587,0,2012-08-29,400.0,未参评,1700000.0,0.0,0.0,1700000.0,4553544.87,4553544.87,1700000.0,1700000.0,4000000.0,2012,2012.0,5.0
1635,5959,1,2015-12-25,400.0,--,1191652.0,0.0,0.0,1191652.0,10454541.17,10454741.17,1191652.0,1191652.0,4000000.0,2015,2015.0,2.0
1636,3497,0,2007-08-31,400.0,3A,2985000.0,0.0,2985000.0,0.0,5028109.38,5028109.38,2985000.0,2985000.0,4000000.0,2007,2007.0,10.0
1637,74,0,1992年03月18日,850.0,未参评,9171371.62,0.0,9171371.62,0.0,31220247.46,31540243.28,9171371.62,9171371.62,8500000.0,1992,1992.0,25.0
1638,1182,0,1989-01-07,400.0,未参评,1491063.4,0.0,1491063.4,0.0,48339530.83,48339530.83,1491063.4,1491063.4,4000000.0,1989,1989.0,28.0
1639,3690,0,2014年02月21日,3500.0,未参评,15266440.48,198267.5,12648291.48,2816416.5,59284825.17,59285554.67,15464707.98,15464707.98,35000000.0,2014,2014.0,3.0
1640,241,0,1994-02-18,897.0,5A,69233023.18,0.0,34920565.0,34312458.18,217796281.4,222196278.68,69233023.18,69233023.18,8970000.0,1994,1994.0,23.0
1641,90,0,1992年05月28日,3100.0,3A,3512942.4,0.0,0.0,3512942.4,34589948.21,34624948.21,3512942.4,3512942.4,31000000.0,1992,1992.0,25.0
1642,4140,1,2014年12月17日,2000.0,未参评,1427279.47,223200.0,0.0,1650479.74,36522668.67,36522668.67,1650479.74,1650479.47,20000000.0,2014,2014.0,3.0
1643,1639,0,1990-05-25,400.0,5A,57184.97,0.0,0.0,57184.97,7821598.64,8071598.64,57184.97,57184.97,4000000.0,1990,1990.0,27.0
1644,48,1,2009年12月17日,200.0,未参评,200000.0,0.0,0.0,200000.0,3384915.49,3384915.49,200000.0,200000.0,2000000.0,2009,2009.0,8.0
1645,66,0,1992年03月12日,400.0,未参评,1292030.0,0.0,1292030.0,0.0,27328227.68,27402096.68,1292030.0,1292030.0,4000000.0,1992,1992.0,25.0
1646,2240,1,2010-07-16,200.0,4A,1536804.0,0.0,0.0,1536804.0,2479054.74,3097214.82,1536804.0,1536804.0,2000000.0,2010,2010.0,7.0
1647,319,1,2009-11-09,200.0,3A,1130000.0,0.0,0.0,1130000.0,2106077.18,2107077.18,1130000.0,1130000.0,2000000.0,2009,2009.0,8.0
1648,4734,1,2015-09-30,400.0,未参评,509000.0,0.0,300000.0,209000.0,4360730.99,4360730.99,509000.0,509000.0,4000000.0,2015,2015.0,2.0
1649,103,1,2010年08月24日,200.0,未参评,0.0,0.0,0.0,0.0,4650342.11,4650342.11,0.0,0.0,2000000.0,2010,2010.0,7.0
1650,4905,1,2015-12-29,400.0,--,3609525.67,0.0,1000000.0,2609525.67,6402507.02,6402507.02,3609525.67,3609525.67,4000000.0,2015,2015.0,2.0
1651,2670,0,2011-04-27,400.0,未参评,200000.0,0.0,0.0,200000.0,15328265.5,15328265.5,200000.0,200000.0,4000000.0,2011,2011.0,6.0
1652,150,1,2006年09月27日,500.0,未参评,0.0,0.0,0.0,0.0,9469053.25,9477165.87,0.0,0.0,5000000.0,2006,2006.0,11.0
1653,2495,0,2005-09-27,400.0,未参评,2016800.0,0.0,2016800.0,0.0,5017022.19,5017022.19,2016800.0,2016800.0,4000000.0,2005,2005.0,12.0
1654,136,0,2008年08月14日,400.0,5A,90752399.61,0.0,88578110.65,2174288.96,145334216.61,155130784.84,90752399.61,90752399.61,4000000.0,2008,2008.0,9.0
1655,3104,1,2010-08-20,206.0,2A,2634300.0,0.0,0.0,2634300.0,7851373.51,7914381.51,2634300.0,2634300.0,2060000.0,2010,2010.0,7.0
1656,3911,1,2014-07-14,200.0,未参评,500000.0,0.0,0.0,500000.0,2022448.16,2022448.16,500000.0,500000.0,2000000.0,2014,2014.0,3.0
1657,3712,0,2014年03月03日,3682.0,未参评,3140600.0,0.0,500000.0,2640600.0,43941324.19,43941324.19,3140600.0,3140600.0,36820000.0,2014,2014.0,3.0
1658,2100,0,2006-02-21,600.0,未参评,5021000.0,0.0,0.0,5021000.0,30783448.85,30783448.85,5021000.0,5021000.0,6000000.0,2006,2006.0,11.0
1659,219,0,2004-09-30,1000.0,4A,99809734.87,0.0,6000000.0,93809734.87,109120298.61,109800549.44,99809734.87,99809734.87,10000000.0,2004,2004.0,13.0
1660,1733,1,2005-12-25,200.0,5A,39557960.0,0.0,6386760.0,33171200.0,34498538.63,34498538.63,39557960.0,39557960.0,2000000.0,2005,2005.0,12.0
1661,224,0,1995-04-06,1100.0,2A,11380339.41,5628769.45,16366496.26,642612.6,20088115.39,20093698.9,17009108.86,17009108.86,11000000.0,1995,1995.0,22.0
1662,1652,0,2008-06-26,410.0,未参评,0.0,0.0,0.0,0.0,11289546.15,11293406.15,0.0,0.0,4100000.0,2008,2008.0,9.0
1663,2823,1,2004-09-28,847.77,未参评,0.0,0.0,0.0,0.0,206380266.94,215349730.63,0.0,0.0,8477700.0,2004,2004.0,13.0
1664,1409,0,1991-06-12,400.0,未参评,254850.0,0.0,0.0,254850.0,4793069.24,4793069.24,254850.0,254850.0,4000000.0,1991,1991.0,26.0
1665,5095,1,2015-02-12,200.0,未参评,100000.0,1916000.0,0.0,2016000.0,4104496.61,4104496.61,2016000.0,2016000.0,2000000.0,2015,2015.0,2.0
1666,8,0,2012-10-22,1000.0,未参评,650000.0,0.0,350000.0,300000.0,31219036.33,31219036.33,650000.0,650000.0,10000000.0,2012,2012.0,5.0
1669,2272,0,1989-05-03,420.0,5A,37266633.37,594752.16,37493902.16,367483.37,44213934.48,44213934.48,37861385.529999994,37861385.529999994,4200000.0,1989,1989.0,28.0
1670,826,1,2012-05-28,200.0,3A,1090000.0,0.0,0.0,1090000.0,3155886.36,3155886.36,1090000.0,1090000.0,2000000.0,2012,2012.0,5.0
1671,121,1,2012年09月29日,200.0,未参评,50000.0,0.0,0.0,50000.0,2278228.86,2278228.86,50000.0,50000.0,2000000.0,2012,2012.0,5.0
1672,3498,1,2015-01-04,200.0,未参评,1305241.0,0.0,705241.0,600000.0,5817055.52,9927055.52,1305241.0,1305241.0,2000000.0,2015,2015.0,2.0
1673,980,1,2010-03-22,2000.0,4A,81905465.38,0.0,81905465.38,0.0,194436893.54,194455122.02,81905465.38,81905465.38,20000000.0,2010,2010.0,7.0
1674,337,0,1992-11-01,400.0,3A,8201000.07,0.0,8201000.07,0.0,18905951.48,29321492.45,8201000.07,8201000.07,4000000.0,1992,1992.0,25.0
1675,1357,1,2012-12-06,200.0,3A,183000.0,0.0,0.0,183000.0,2262752.69,2262752.69,183000.0,183000.0,2000000.0,2012,2012.0,5.0
1676,2704,0,2007-11-29,500.0,5A,8774210.0,25386918.78,31395338.78,5325000.0,9400411.22,9900411.22,36720338.78,34161128.78,5000000.0,2007,2007.0,10.0
1677,4347,0,2015-03-03,400.0,未参评,0.0,0.0,0.0,0.0,14082155.25,14082155.25,0.0,0.0,4000000.0,2015,2015.0,2.0
1678,2981,0,2011-09-08,400.0,3A,0.0,0.0,0.0,0.0,7204766.85,7204766.85,0.0,0.0,4000000.0,2011,2011.0,6.0
1679,3316,0,2010-08-19,400.0,--,231510.0,0.0,0.0,231510.0,4893376.77,4974364.77,231510.0,231510.0,4000000.0,2010,2010.0,7.0
1680,2811,1,2008-12-01,200.0,未参评,225000.0,0.0,0.0,225000.0,5270353.44,5270353.44,225000.0,225000.0,2000000.0,2008,2008.0,9.0
1681,295,0,1991-08-21,400.0,5A,0.0,0.0,0.0,0.0,201512481.82,201512481.82,0.0,0.0,4000000.0,1991,1991.0,26.0
1682,4962,1,2016年04月19日,200.0,--,2115000.0,0.0,1110000.0,2105000.0,2060855.91,2067801.4,3215000.0,2115000.0,2000000.0,2016,2016.0,1.0
1683,2086,1,2013-07-19,400.0,--,565.0,0.0,0.0,565.0,3803165.6,3803165.6,565.0,565.0,4000000.0,2013,2013.0,4.0
1684,3400,0,2005-08-24,400.0,4A,496597.0,300000.0,300000.0,496597.0,8909590.67,8909590.67,796597.0,796597.0,4000000.0,2005,2005.0,12.0
1685,2042,1,2010-12-16,201.0,4A,507532.03,40383.4,0.0,547915.43,3185141.4,3185141.4,547915.43,547915.43,2010000.0,2010,2010.0,7.0
1686,2940,1,2013-11-11,260.0,未参评,3200000.0,0.0,0.0,3200000.0,7445571.98,7445571.98,3200000.0,3200000.0,2600000.0,2013,2013.0,4.0
1687,3203,1,2013-05-13,200.0,未参评,1459155.0,16200.0,937855.0,537500.0,2112425.29,2112425.29,1475355.0,1475355.0,2000000.0,2013,2013.0,4.0
1688,3096,0,2010-08-05,400.0,3A,1368963.63,5464515.45,6672479.08,161000.0,6941732.76,7121172.67,6833479.08,6833479.08,4000000.0,2010,2010.0,7.0
1689,3364,0,1996-08-06,400.0,5A,10725370.0,0.0,10725370.0,0.0,21496332.05,21496332.05,10725370.0,10725370.0,4000000.0,1996,1996.0,21.0
1690,2311,0,1992-06-23,400.0,未参评,1986470.29,0.0,1986470.29,0.0,7714682.1,7714682.1,1986470.29,1986470.29,4000000.0,1992,1992.0,25.0
1691,3459,0,1995-11-02,800.0,未参评,7959972.1,0.0,7959972.1,0.0,7979966.54,18575838.84,7959972.1,7959972.1,8000000.0,1995,1995.0,22.0
1692,446,0,1997-07-01,400.0,3A,1000000.0,4533600.0,0.0,5533600.0,4138035.88,7677832.26,5533600.0,5533600.0,4000000.0,1997,1997.0,20.0
1693,69,1,2005年04月18日,2000.0,3A,45000.0,0.0,0.0,45000.0,24354563.78,24354563.78,45000.0,45000.0,20000000.0,2005,2005.0,12.0
1694,4926,1,2016年02月06日,200.0,--,2200700.02,0.0,0.0,2200700.02,2014824.13,2014824.13,2200700.02,2200700.02,2000000.0,2016,2016.0,1.0
1696,751,1,1981-09-08,2000.0,3A,690000.0,0.0,0.0,690000.0,24050590.12,24125332.57,690000.0,690000.0,20000000.0,1981,1981.0,36.0
1697,4983,1,2016年05月18日,200.0,--,2000000.0,0.0,0.0,2000000.0,1752393.91,1778533.91,2000000.0,2000000.0,2000000.0,2016,2016.0,1.0
1698,4526,0,2015-01-16,405.0,未参评,0.0,0.0,0.0,0.0,4467227.23,4467227.23,0.0,0.0,4050000.0,2015,2015.0,2.0
1699,1167,0,1998-10-16,800.0,未参评,2000000.0,0.0,0.0,2000000.0,39213223.48,47663300.57,2000000.0,2000000.0,8000000.0,1998,1998.0,19.0
1700,2059,1,2011-11-14,200.0,4A,578839.14,0.0,320000.3,258838.84,3157283.61,3177283.61,578839.14,578839.14,2000000.0,2011,2011.0,6.0
1701,3867,1,2014-06-10,200.0,未参评,0.0,221600.0,0.0,221600.0,2023268.94,2023268.94,221600.0,221600.0,2000000.0,2014,2014.0,3.0
1702,335,0,1982-07-22,400.0,4A,8187907.0,0.0,8187907.0,0.0,13690459.52,22513083.26,8187907.0,8187907.0,4000000.0,1982,1982.0,35.0
1703,5283,1,2016年11月14日,235.0,--,2350000.0,0.0,0.0,2350000.0,2350000.0,2350000.0,2350000.0,2350000.0,2350000.0,2016,2016.0,1.0
1704,275,0,1989-03-09,800.0,5A,415010475.32,33873890.67,428344137.17,20540228.82,1195225383.92,1223191672.02,448884365.99,448884365.99,8000000.0,1989,1989.0,28.0
1705,1715,0,2007-08-31,422.66,未参评,2390998.0,0.0,0.0,2390998.0,10955267.36,11737606.36,2390998.0,2390998.0,4226600.0,2007,2007.0,10.0
1706,1051,0,2012-04-26,400.0,未参评,920000.0,0.0,0.0,920000.0,8924293.87,9790908.56,920000.0,920000.0,4000000.0,2012,2012.0,5.0
1707,217,0,1988-06-25,1860.0,4A,108928995.01,80436829.17,188375940.84,989883.34,229558455.11,230059420.06,189365824.18,189365824.18,18600000.0,1988,1988.0,29.0
1708,327,0,1995-03-01,420.0,4A,690176.84,0.0,288830.55,401346.29,7170132.02,7652055.3,690176.84,690176.84,4200000.0,1995,1995.0,22.0
1709,4087,1,2014-09-15,200.0,未参评,313313.14,0.0,50000.0,263313.14,2148999.55,2148999.55,313313.14,313313.14,2000000.0,2014,2014.0,3.0
1710,2319,1,2006-10-08,200.0,5A,4356207.43,20604.5,0.0,4376811.94,4194707.31,4397670.51,4376811.94,4376811.93,2000000.0,2006,2006.0,11.0
1711,4967,1,2016年04月28日,200.0,--,0.0,0.0,0.0,2000000.0,2000013.94,2000013.94,2000000.0,0.0,2000000.0,2016,2016.0,1.0
1712,3930,1,2014-05-28,200.0,未参评,205245.6,0.0,205245.6,0.0,2018070.79,2018070.79,205245.6,205245.6,2000000.0,2014,2014.0,3.0
1713,2306,0,1994-03-09,400.0,未参评,1545808.0,0.0,1010000.0,535808.0,11596771.98,11595859.46,1545808.0,1545808.0,4000000.0,1994,1994.0,23.0
1714,4779,1,2015年11月06日,200.0,未参评,443951.79,0.0,182651.73,261300.0,2115798.7,2115798.7,443951.73,443951.79,2000000.0,2015,2015.0,2.0
1715,3262,0,2012-01-05,400.0,未参评,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,2012,2012.0,5.0
1716,4072,1,2014年10月09日,200.0,未参评,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2014,2014.0,3.0
1717,2747,1,2013-04-22,200.0,未参评,1594996.0,0.0,0.0,1594996.0,17918702.08,17969014.08,1594996.0,1594996.0,2000000.0,2013,2013.0,4.0
1718,3084,0,2013-10-10,400.0,未参评,428017.43,506236.0,175234.02,759019.41,5908027.14,5912401.1,934253.43,934253.4299999999,4000000.0,2013,2013.0,4.0
1719,3094,1,2011-12-27,200.0,2A,4000.0,0.0,0.0,4000.0,2797305.08,2857305.08,4000.0,4000.0,2000000.0,2011,2011.0,6.0
1720,4816,1,2015年11月27日,200.0,未参评,2093703.09,0.0,1840900.0,252803.09,2275929.97,2275929.97,2093703.09,2093703.09,2000000.0,2015,2015.0,2.0
1721,4800,1,2015-11-20,200.0,未参评,19055993.0,0.0,17856093.0,1199900.0,6813326.33,6813326.33,19055993.0,19055993.0,2000000.0,2015,2015.0,2.0
1722,368,0,2004-08-03,400.0,未参评,0.0,0.0,0.0,0.0,4650183.56,11561379.51,0.0,0.0,4000000.0,2004,2004.0,13.0
1723,2064,1,2013-07-03,2000.0,未参评,1003610.0,0.0,401390.0,602220.0,22490609.12,22490609.12,1003610.0,1003610.0,20000000.0,2013,2013.0,4.0
1724,4407,1,2015-03-16,1000.0,未参评,0.0,0.0,0.0,0.0,8024264.46,8024264.46,0.0,0.0,10000000.0,2015,2015.0,2.0
1725,5275,1,2016-07-25,200.0,--,0.0,0.0,0.0,0.0,1992253.63,1992253.63,0.0,0.0,2000000.0,2016,2016.0,1.0
1726,208,0,1993-06-09,800.0,5A,296423154.34,414910343.12,711333497.46,0.0,697264602.58,697625346.42,711333497.46,711333497.46,8000000.0,1993,1993.0,24.0
